title,url,weight,Processor manufacturer,Processor model,Processor series,min hertz, max hertz,cach mem,RAM,internal storage,internal_storage_hdd,internal storage type,GPU manufacturer,GPU model,GPU memory,screen size,screen refresh rate,battery,price
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook X1504VA-NJ816-i3 1315U 20GB 512SSD - کاستوم شده,https://www.digikala.com/product/dkp-15097619/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-x1504va-nj816-i3-1315u-20gb-512ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,1315U,Core i3,1.2,4.5,10,DDR4 ,512,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,42,23500000
لپ تاپ 15.6 اینچی لنوو مدل LOQ 15IRH8-i7 16GB 512SSD RTX4060,https://www.digikala.com/product/dkp-12162973/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-15irh8-i7-16gb-512ssd-rtx4060/,2.4,Intel,13620H,Core i7,1.8,4.9,24,DDR5 ,512,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,15.6,165,60,62629000
لپ تاپ 15.6 اینچی ایسر مدل Nitro V 15 ANV15-51-52AM-i5 13420H 16GB 1SSD RTX3050 - کاستوم شده,https://www.digikala.com/product/dkp-15129686/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D8%B1-%D9%85%D8%AF%D9%84-nitro-v-15-anv15-51-52am-i5-13420h-16gb-1ssd-rtx3050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.11,Intel,13420H,Core i5,1.5,4.6,12,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce RTX 3050 ,6,15.6,144,57,45300000
لپ تاپ 15.6 اینچی لنوو مدل LOQ 15IAX9-i5 12450HX 12GB 512SSD RTX2050,https://www.digikala.com/product/dkp-15727224/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-15iax9-i5-12450hx-12gb-512ssd-rtx3050-clone-1-of-15726619/,2.38,Intel,12450HX,Core i5,1.8,4.4,12,DDR5 ,512,0,SSD ,NVIDIA ,GeForce RTX 2050 ,4,15.6,144,60,36499000
لپ تاپ 15.6 اینچی لنوو مدل LOQ 15IRH8-i5 12450H 16GB 1SSD RTX2050 - کاستوم شده,https://www.digikala.com/product/dkp-13806612/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-15irh8-i5-12450h-16gb-1ssd-rtx2050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-13735311/,2.4,Intel,12450H,Core i5,2,4.4,12,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX 2050 ,4,15.6,144,60,38990000
لپ تاپ 15.6 اینچی لنوو مدل V15 G3 IAP-i3 1215U 12GB 1SSD - کاستوم شده,https://www.digikala.com/product/dkp-15118833/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-v15-g3-iap-i3-1215u-12gb-1ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,1215U,Core i3,0.9,4.4,10,DDR4 ,1024,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,38,21300000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 F1504VA-NJ827-i3 1315U 8GB 512SSD,https://www.digikala.com/product/dkp-15292435/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-15-f1504va-nj827-i3-1315u-8gb-512ssd/,1.7,Intel,1315U,Core i3,1.2,4.5,10,DDR4 ,512,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,42,23340000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook Pro 15 M6500QH-HN076-R7 5800H 16GB 512SSD GTX1650,https://www.digikala.com/product/dkp-10614504/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-pro-15-m6500qh-hn076-r7-5800h-16gb-512ssd-gtx1650/,1.8,AMD,5800H,Ryzen 7,3.2,4.4,16,DDR4 ,512,0,SSD ,NVIDIA ,GeForce GTX 1650 ,4,15.6,144,50,42000000
لپ تاپ 15.6 اینچی لنوو مدل IdeaPad Slim 3 15ABR8-i7 13620H 16GB 512SSD,https://www.digikala.com/product/dkp-15118238/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-slim-3-15abr8-i7-13620h-16gb-512ssd/,1.62,Intel,13620H,Core i7,1.8,4.9,24,LPDDR5 ,512,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,47,35100000
لپ تاپ 15.6 اینچی اچ‌پی مدل G8 255-E R5 32GB 1SSD - کاستوم شده,https://www.digikala.com/product/dkp-11870814/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86%D9%BE%DB%8C-%D8%A7%DA%86%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-g8-255-e-r5-32gb-1ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.74,AMD,5500U,Ryzen 5,4.1,4.1,8,DDR4 ,1024,0,SSD ,AMD , Radeon Graphics ,0.5,15.6,60,41,27900000
لپ تاپ 15.6 اینچی لنوو مدل V15 G4 AMN-R3 7320U 8GB 256SSD,https://www.digikala.com/product/dkp-11096025/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-v15-g4-amn-r3-7320u-8gb-256ssd/,1.65,AMD,7320U,Ryzen 3,2.4,4.1,6,LPDDR5 ,256,0,SSD ,AMD ,Radeon 610M ,0,15.6,60,38,17300000
لپ تاپ 15.6 اینچ لنوو مدل Idea Pad 5 15IAL7-i5 16GB 512GB 2GB - کاستوم شده,https://www.digikala.com/product/dkp-10129184/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-idea-pad-5-15ial7-i5-16gb-512gb-2gb-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.85,Intel,1235U,Core i5,1.3,4.4,12,DDR4 ,512,0,SSD ,NVIDIA ,GeForce MX550 ,2,15.6,60,76,30690000
لپ تاپ 16 اینچی ایسوس مدل Vivobook S3605ZF-N1381-i7 12700H 24GB 512SSD RTX2050 - کاستوم شده,https://www.digikala.com/product/dkp-15072193/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-s3605zf-n1381-i7-12700h-24gb-512ssd-rtx2050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.8,Intel,12700H,Core i7,2.3,4.7,24,DDR4 ,512,0,SSD ,NVIDIA ,GeForce RTX 2050 ,4,16,120,50,53499000
لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 1 15IGL7-Celeron N4020 4GB 1SSD - کاستوم شده,https://www.digikala.com/product/dkp-12645204/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-1-15igl7-celeron-n4020-4gb-1ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.5,Intel,N4020,Celeron,1.1,2.8,4,DDR4 ,1024,0,SSD ,Intel ,UHD Graphics  ,0,15.6,60,35,14380000
لپ تاپ 15.6 اینچی لنوو مدل IdeaPad Slim 3 15ABR8-R7 7730U 8GB 512SSD,https://www.digikala.com/product/dkp-12788380/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-slim-3-15abr8-r7-7730u-8gb-512ssd/,1.62,AMD,7730U,Ryzen 7,2,4.5,16,DDR4 ,512,0,SSD ,AMD ,Radeon Graphics ,0,15.6,60,47,24250000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook X1504ZA-NJ547W-i5 1235U 16GB 512SSD - کاستوم شده,https://www.digikala.com/product/dkp-14018443/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-x1504za-nj547w-i5-1235u-16gb-512ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,1235U,Core i5,1.3,4.4,12,DDR4 ,512,0,SSD ,Intel ,Iris Xe ,0,15.6,60,42,30590000
لپ تاپ 15.6 اینچی لنوو مدل IdeaPad Slim 3 15AMN8-R5 7520U 8GB 512SSD,https://www.digikala.com/product/dkp-15218050/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-slim-3-15amn8-r5-7520u-8gb-512ssd/,1.62,AMD,7520U,Ryzen 5,2.8,4.3,4,LPDDR5 ,512,0,SSD ,AMD ,Radeon 610M Graphics ,0,15.6,60,47,21299000
لپ تاپ 15.6 اینچی لنوو مدل LOQ 15IRH8-i5 13420H 8GB 512SSD RTX3050,https://www.digikala.com/product/dkp-13288570/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-15irh8-i5-8gb-512ssd-rtx3050/,2.4,Intel,13420H,Core i5,2.1,4.6,12,DDR5 ,512,0,SSD ,NVIDIA ,GeForce RTX 3050 ,6,15.6,144,60,42149000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook X1502ZA-EJ2233-i3 1220P 8GB 512SSD,https://www.digikala.com/product/dkp-15236720/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-x1502za-ej2233-i3-1220p-8gb-512ssd/,1.7,Intel,1220P,Core i3,1.1,4.4,12,DDR4 ,512,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,42,21250000
لپ تاپ 15.6 اینچی لنوو مدل LOQ 15IRH8-i7 13620H 16GB 512SSD RTX4050,https://www.digikala.com/product/dkp-12162351/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-15irh8-i7-13620h-16gb-512ssd-rtx4050/,2.4,Intel,13620H,Core i7,1.8,4.9,24,DDR5 ,512,0,SSD ,NVIDIA ,GeForce RTX 4050 ,6,15.6,144,60,57800000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook X1504VA-NJ816-i3 1315U 4GB 512SSD,https://www.digikala.com/product/dkp-15492616/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-x1504va-nj816-i3-1315u-12gb-512ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-15097614/,1.7,Intel,1315U,Core i3,1.2,4.5,10,DDR4 ,512,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,42,21500000
لپ تاپ 15.6 اینچی لنوو مدل LOQ 15IRH8-i5 12450H 24GB 1SSD RTX2050 - کاستوم شده,https://www.digikala.com/product/dkp-15464125/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-15irh8-i5-12450h-24gb-1ssd-rtx2050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.4,Intel,12450H,Core i5,1.5,4.4,12,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX 2050 ,4,15.6,144,60,41800000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 F1504VA-NJ825-i7 1355U 12GB 512SSD,https://www.digikala.com/product/dkp-15068611/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-15-f1504va-nj825-i7-1355u-12gb-512ssd/,1.7,Intel,1355U,Core i7,1.7,5,12,DDR4 ,512,0,SSD ,Intel ,Iris Xe ,0,15.6,60,42,35900000
لپ تاپ 15.6 اینچی اچ‌ پی مدل fd0336nia-15-i3 1315U 20GB 1SSD - کاستوم شده,https://www.digikala.com/product/dkp-14793521/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-fd0336nia-15-i3-1315u-8gb-512ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-14793458/,1.59,Intel,1315U,Core i3,1.2,4.5,10,DDR4 ,1024,0,SSD ,Intel ,UHD Graphics ,0,15.6,250,41,25740000
لپ تاپ 15.6 اینچی ایسوس مدل X515MA-BR001w-Celeron N4020 16GB 512SSD - کاستوم شده,https://www.digikala.com/product/dkp-15107607/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-x515ma-br001w-celeron-n4020-16gb-512ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.8,Intel,N4020,Celeron,1.1,2.8,4,DDR4 ,512,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,37,16700000
لپ تاپ 15.6 اینچی لنوو مدل V15 G2 IJL-Celeron N4500 16GB 256SSD - کاستوم شده,https://www.digikala.com/product/dkp-14198254/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-v15-g2-ijl-celeron-n4500-16gb-256ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-14198250/,1.7,Intel,N4500,Celeron,1.1,2.8,4,DDR4 ,256,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,38,14200000
لپ تاپ 15.6 اینچ لنوو مدل V15-i3 1115G4 20GB 512SSD MX350 - کاستوم شده,https://www.digikala.com/product/dkp-14341309/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-v15-i3-1115g4-20gb-512ssd-mx350-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,1115G4,Core i3,3,4.1,6,DDR4 ,512,0,SSD ,NVIDIA ,GeForce MX350 ,2,15.6,60,38,24000000
لپ تاپ 15.6 اینچی لنوو مدل ThinkBook 15 G2 ITL-i5 1135G7 4GB 256SSD MX450,https://www.digikala.com/product/dkp-15123981/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-thinkbook-15-g2-itl-i5-1135g7-4gb-256ssd-mx450/,1.7,Intel,1135G7,Core i5,2.4,4.2,8,LPDDR4 ,256,0,SSD ,NVIDIA ,GeForce MX450 ,2,15.6,60,45,26999000
لپ تاپ 15.6 اینچ ایسوس مدل TUF Gaming F15 FX506HC-BB-i7 11800H 16GB 1SSD RTX 3050,https://www.digikala.com/product/dkp-10287839/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-tuf-gaming-f15-fx506hc-bb-i7-11800h-16gb-1ssd-rtx-3050/,2.3,Intel,11800H,Core i7,2.3,4.6,24,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce RTX 3050 ,4,15.6,144,48,49999000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 F1504VA-NJ824-i7 1355U 40GB 2SSD W - کاستوم شده,https://www.digikala.com/product/dkp-15054990/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-15-f1504va-nj824-i7-1355u-40gb-2ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,1355U,Core i7,1.7,5,12,DDR4 ,2048,0,SSD ,Intel ,Iris Xe ,0,15.6,60,42,47850000
لپ تاپ 15.6 اینچی اچ‌ پی مدل Victus 15-fb1013dx-R5 7535HS 16GB 512SSD RTX2050 - کاستوم شده,https://www.digikala.com/product/dkp-13367537/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-victus-15-fb1013dx-r5-16gb-512ssd-rtx2050/,2.29,AMD,7535HS,Ryzen 5,3.3,4.6,16,DDR5 ,512,0,SSD ,NVIDIA ,GeForce RTX 2050 ,4,15.6,144,52.5,38999000
لپ تاپ 15.6 اینچی لنوو مدل LOQ 15IRX9-i7 13650HX 16GB 1SSD RTX3050 - کاستوم شده,https://www.digikala.com/product/dkp-14789614/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-15irx9-i7-13650hx-16gb-1ssd-rtx3050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.38,Intel,13650HX,Core i7,2.6,4.9,24,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX 3050 ,6,15.6,144,60,54840000
لپ تاپ 15.6 اینچی لنوو مدل V15 G2 IJL-Celeron N4500 8GB 256SSD 1HDD - کاستوم شده,https://www.digikala.com/product/dkp-14212183/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-v15-g2-ijl-celeron-n4500-8gb-256ssd-1hdd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-14208438/,1.7,Intel,N4500,Celeron,1.1,2.8,4,DDR4 ,256,1024,هیبریدی ,Intel ,UHD Graphics ,0,15.6,60,38,15470000
لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 3 15IAU7-i3 1215U 12GB 512SSD - کاستوم شده,https://www.digikala.com/product/dkp-14121768/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-3-15iau7-i3-1215u-12gb-512ssd/,1.63,Intel,1215U,Core i3,0.9,4.4,10,DDR4 ,512,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,45,22500000
لپ تاپ 15.6 اینچی اچ‌ پی مدل fd0336-i3 1315U 16GB 1SSD,https://www.digikala.com/product/dkp-15712922/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-fd0336-i3-1315u-16gb-1ssd/,1.59,Intel,1315U,Core i3,1.2,4.5,10,DDR4 ,1024,0,SSD ,Intel ,UHD Graphics ,0,15.6,250,41,36490000
لپ تاپ 16 اینچی لنوو مدل Legion Pro 5 16IRX8-i7 13700HX 32GB 1SSD RTX4060 - کاستوم شده,https://www.digikala.com/product/dkp-15457369/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-legion-pro-5-16irx8-i7-13700hx-32gb-1ssd-rtx4060-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.55,Intel,13700HX,Core i7,1.5,5,30,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,16,240,80,85999000
لپ تاپ 15.6 اینچی اچ پی مدل FA1093DX- i5 32GB 512SSD RTX3050- کاستوم شده,https://www.digikala.com/product/dkp-13399345/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-fa1093dx-i5-32gb-512ssd-rtx3050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.3,Intel,13420H,Core i5,3.4,4.6,12,DDR4 ,512,0,SSD ,NVIDIA ,GeForce RTX3050 ,6,15.6,144,70,48800000
لپ تاپ 15.6 اینچی لنوو مدل LOQ 15IRH8-i5 12450H 16GB 512SSD RTX2050 - کاستوم شده,https://www.digikala.com/product/dkp-13806602/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-15irh8-i5-12450h-16gb-512ssd-rtx2050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-13735279/,2.4,Intel,12450H,Core i5,2,4.4,12,DDR5 ,512,0,SSD ,NVIDIA ,GeForce RTX 2050 ,4,15.6,144,60,37300000
لپ تاپ 15.6 اینچی ایسر مدل Aspire 5 A515-56G-59PV-i5 1135G7 16GB 1SSD MX450 - کاستوم شده,https://www.digikala.com/product/dkp-14351558/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D8%B1-%D9%85%D8%AF%D9%84-aspire-5-a515-56g-59pv-i5-1135g7-16gb-1ssd-mx450-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.8,Intel,1135G7,Core i5,2.4,4.2,8,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce MX450 ,2,15.6,60,48,31300000
لپ تاپ 15.6 اینچی لنوو مدل IdeaPad Slim 3 15IRU8-i7 13620H 16GB 512SSD,https://www.digikala.com/product/dkp-14188564/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-slim-3-15iru8-i7-13620h-16gb-512ssd/,1.62,Intel,13620H,Core i7,1.8,4.9,24,LPDDR5 ,512,0,SSD ,Intel ,UHD graphics ,0,15.6,300,47,35650000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook Pro 15 OLED M6500QC-MA023-R7 5800H 16GB 1SSD RTX3050,https://www.digikala.com/product/dkp-9815773/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-pro-15-oled-m6500qc-ma023-r7-5800h-16gb-1ssd-rtx3050/,1.8,AMD,5800H,Ryzen 7,3.2,4.4,16,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce RTX 3050 ,4,15.6,2.8,70,51990000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook A1504VA-NJ537-i5 1335U 16GB 512SSD,https://www.digikala.com/product/dkp-14530065/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-a1504va-nj537-i5-1335u-8gb-512ssd-clone-1-of-14101702/,1.7,Intel,1335U,Core i5,1.3,4.6,12,DDR4 ,512,0,SSD ,Intel ,Intel Iris Xe ,0,15.6,60,42,32200000
لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 FX506HE-HN393W-i7 11800H 32GB 1SSD RTX3050Ti - کاستوم شده,https://www.digikala.com/product/dkp-15169080/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-tuf-gaming-f15-fx506he-hn393w-i7-11800h-32gb-1ssd-rtx3050ti/,2.3,Intel,11800H,Core i7,2.3,4.6,24,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce RTX 3050 TI ,4,15.6,144,48,59790000
